id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B07VS8QCXC,"Seagate Portable 5TB External Hard Drive HDD – USB 3.0 for PC, Mac, PS4, & Xbox - 1-Year Rescue Service (STGX5000400), Black",130.98,Seagate,‎Expansion Amazon Exclusive Edition,5 TB,Hardware Encryption,"Desktop, Gaming Console",Plug In,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07VS8QCXC/ref=sr_1_2?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-2
2,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",79.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Desktop, Laptop",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-1
3,Amazon,monitor,‎B0F8HR4CGH,"ORICO 2 TB Apple-Style Portable SSD - High-Speed 20Gbps, Multi-Platform Compatible, Rugged Design, Ultra-Thin and Portable, External SSD for Video Editing/Business Office/Outdoor Work-Z20",249.99,ORICO,,2 TB,Portable,"Desktop, Gaming Console, Laptop, Smartphone",External Hard Drive,https://www.amazon.com/ORICO-Apple-Style-Portable-SSD-Multi-Platform/dp/B0F8HR4CGH/ref=sr_1_3?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-3
4,Amazon,monitor,‎B07CRG7BBH,"Seagate Portable 1TB External Hard Drive HDD – USB 3.0 for PC, Mac, PlayStation, & Xbox, 1-Year Rescue Service (STGX1000400) , Black",59.99,Seagate,‎STGX1000400,6 TB,Portable,"Desktop,Laptop,Gaming Console",External Hard Drive,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG7BBH/ref=sr_1_4?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-4
5,Amazon,monitor,‎B08HN37XC1,"SanDisk 2TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-2T00-G25",148.83,SanDisk,‎Extreme Portable SSD,2 TB,"Dust Resistant, Water Resistant, Portable, Hardware Encryption","Desktop, Laptop, Tablet",,https://www.amazon.com/SanDisk-2TB-Extreme-Portable-SDSSDE61-2T00-G25/dp/B08HN37XC1/ref=sr_1_5?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-5
6,Amazon,monitor,‎B01KKZ8970,Dell 019VGM 15.36TB 1 DWPD SAS-4 24Gb/s 3D TLC 2.5in Enterprise Solid State Drive G14 G15 G16 Compatible with but not Limited to: R440 R7525 T550 C6525 R860 T560 C6520 MX840c,1224.99,Dell,,,Portable,"Desktop, Servers",Solid State Drive,https://www.amazon.com/Dell-15-36TB-Enterprise-Compatible-Limited/dp/B01KKZ8970/ref=sr_1_7?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-7
7,Amazon,monitor,‎B0CHGT1KFJ,"SAMSUNG 990 PRO SSD 4TB PCIe 4.0 M.2 2280 Internal Solid State Hard Drive, Seq. Read Speeds Up to 7,450 MB/s for High End Computing, Gaming, and Heavy Duty Workstations, MZ-V9P4T0B/AM",319.99,SAMSUNG,‎990 PRO,4 TB,,"Laptop, Mac, PC",Internal Hard Drive,https://www.amazon.com/SAMSUNG-Computing-Workstations-MZ-V9P4T0B-AM/dp/B0CHGT1KFJ/ref=sr_1_6?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-6
8,Amazon,monitor,‎B084ZV4DXB,Seagate IronWolf 8TB NAS Internal Hard Drive HDD – 3.5 Inch SATA 6Gb/s 7200 RPM 256MB Cache for RAID Network Attached Storage – Frustration Free Packaging (ST8000VNZ04/N004),179.99,Seagate,‎ST8000VNZ04,8 TB,Portable,Desktop,Internal Hard Drive,https://www.amazon.com/Seagate-IronWolf-Internal-Hard-Drive/dp/B084ZV4DXB/ref=sr_1_9?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-9
9,Amazon,monitor,‎B07H289S7C,"Seagate BarraCuda 8 TB Internal Hard Drive HDD – 3.5 Inch SATA 6 Gb/s, 5,400 RPM, 256 MB Cache for Computer Desktop PC (ST8000DMZ04/004)",134.99,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Desktop, Gaming Console",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_8?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-8
10,Amazon,monitor,‎B06W55K9N6,"WD 2TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0020BBK-WESN",79.99,WD,‎Elements Desktop,2 TB,Portable,"Desktop, Laptop, Gaming Console",External Hard Drive,https://www.amazon.com/Western-Digital-Elements-Portable-External/dp/B06W55K9N6/ref=sr_1_10?dib=eyJ2IjoiMSJ9.S2hCK0YdzapIc9FndBeHfxvxZE1v6ifxIwmQZCBFQtZCj_Ltpc-qNoDap0f2r_hGdFpmelA7ma_Z0d27YaVo3M8namVKrDxMpYZscbVFZZ-8vNM3l0Ht2ZUw0DEsGEDNF73DZ36QbqAkF3K0G4lRZeS4D1UcvGmAz6cMujCfjnx8DUo1hen7XuOS9Te72WuHeN5oSMLVcHqmDODNZNoGmv5GYTM8LhRl60bcTNbFHYA.T_Rgz9g8pIawEDRovYFpmQCVy0Q1ONZZrv0z5VWK8F8&dib_tag=se&keywords=hard+drive&qid=1761087116&sr=8-10
