id,website,category,asin,title,price,brand,series,storage,special_feature,compatible_devices,type,link
1,Amazon,monitor,‎B07C812LHQ,"Maxone 1TB Ultra Slim Portable External Hard Drive HDD USB 3.0 Compatible with PC, Laptop, Charcoal Grey",47.89,Maxone,‎Ultra Slim,1 TB,"3 Years Warranty, Portable hard drive","Laptop, Desktop",External Hard Drive,https://www.amazon.com/1000GB-Portable-External-Desktop-Chromebook/dp/B07C812LHQ/ref=sr_1_2?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-2
2,Amazon,monitor,‎B07CRG94G3,"Seagate Portable 2TB External Hard Drive HDD — USB 3.0 for PC, Mac, PlayStation, & Xbox -1-Year Rescue Service (STGX2000400)",69.99,Seagate,‎Basic Portable Drive,2 TB,Portable,"Laptop, Desktop",Plug In,https://www.amazon.com/Seagate-Portable-External-Hard-Drive/dp/B07CRG94G3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-1
3,Amazon,monitor,‎B08GTYFC37,"SanDisk 1TB Extreme Portable SSD - Up to 1050MB/s, USB-C, USB 3.2 Gen 2, IP65 Water and Dust Resistance, Updated Firmware - External Solid State Drive - SDSSDE61-1T00-G25",92.39,SanDisk,‎SanDisk Extreme Portable SSD,1 TB,"Water-resistant,dust-resistant,Portable","Laptop, Desktop, Tablet",,https://www.amazon.com/SanDisk-1TB-Extreme-Portable-SDSSDE61-1T00-G25/dp/B08GTYFC37/ref=sr_1_3?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-3
4,Amazon,monitor,‎B07H289S7C,Seagate BarraCuda 8TB Internal Hard Drive HDD – 3.5 Inch Sata 6 Gb/s 5400 RPM 256MB Cache for Computer Desktop PC (ST8000DMZ04/004),134.99,Seagate,‎ST8000DMZ04,8 TB,Data Recovery Service,"Gaming Console, Desktop",Internal Hard Drive,https://www.amazon.com/Seagate-BarraCuda-Internal-Drive-3-5-Inch/dp/B07H289S7C/ref=sr_1_4?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-4
5,Amazon,monitor,‎B091FS79T8,"UnionSine 500GB 2.5"" Ultra Slim Portable External Hard Drive HDD-USB 3.0 for PC, Mac, Laptop, PS4, Xbox one,Xbox 360-HD-2510(Black)",33.27,UnionSine,,500 GB,"3 Years Warranty, portable hard drive","PS4, Laptop, Desktop, xbox",External Hard Drive,https://www.amazon.com/UnionSine-Portable-External-Storage-Compatible/dp/B091FS79T8/ref=sr_1_5?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-5
6,Amazon,monitor,‎B07X41PWTY,"WD 5TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0050BBK-WESN",114.99,WD,‎WD Elements Portable Hard Drive,5 TB,Portable,"Laptop, Desktop, Tablet",External Hard Drive,https://www.amazon.com/Elements-Portable-External-Drive-WDBU6Y0050BBK-WESN/dp/B07X41PWTY/ref=sr_1_6?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-6
7,Amazon,monitor,‎B06W55K9N6,"WD 2TB Elements Portable External Hard Drive for Windows, USB 3.2 Gen 1/USB 3.0 for PC & Mac, Plug and Play Ready - WDBU6Y0020BBK-WESN",69.99,WD,‎Elements Portable,2 TB,Portable,"Desktop, Laptop, Gaming Console",External Hard Drive,https://www.amazon.com/Western-Digital-Elements-Portable-External/dp/B06W55K9N6/ref=sr_1_7?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-7
8,Amazon,monitor,‎B09VCXWPQG,"WD 20TB Elements Desktop External Hard Drive, USB 3.0 drive for plug-and-play storage - WDBWLG0200HBK-NESN",325.99,Western Digital,‎Elements Desktop,20000 GB,"Plug-and-play simplicity, Fast transfer rates","PC, Mac",External Hard Drive,https://www.amazon.com/Elements-Desktop-External-external-storage/dp/B09VCXWPQG/ref=sr_1_9?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-9
9,Amazon,monitor,‎B0BQX6NNVC,"Toshiba Canvio Basics 2TB Portable External Hard Drive USB 3.0, Black - HDTB520XK3AA",76.45,TOSHIBA,‎Canvio Basics,2 TB,Portable,"Laptop, Desktop",External Hard Drive,https://www.amazon.com/Toshiba-Canvio-Basics-Portable-External/dp/B0BQX6NNVC/ref=sr_1_8?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-8
10,Amazon,monitor,‎B0058VIWTM,"LaCie Rugged Mini 1TB USB 3.0 Portable External Hard Drive - Shock, Dust and Rain Resistant for Mac and PC",79.99,LaCie,‎LaCie Rugged Mini,1 TB,Portable,Laptop,External Hard Drive,https://www.amazon.com/LaCie-Rugged-External-Drive-Portable/dp/B0058VIWTM/ref=sr_1_10?dib=eyJ2IjoiMSJ9.a5Iwp9OzZ8HKFNlVLR9sRG0VeUjdT-1lVt9H6d4rxCGK19lwjwcl-X5cNtCf-LCpOsajbEBTBbwtrzy0uomQpHOXUHKGOQmfQ0XhcRhQqWc4w441fdgmX2NtZszD2HmuHDaukDeOGxlwm8OhtoyuDTnrsJQfH3N5hj4cbNwLFo8OjMuUoVSN7jkwJYwQIrGJZl4gCAEcnKQRoTlWGN9q072hy7t7QZwlpmSssDb2RPI.3riIb2w2nu51nwq1df5snWfI248cXTlPjG3L6Lt2fOs&dib_tag=se&keywords=hard+drive&qid=1739487098&sr=8-10
